,trial_id,parent_study_id,base_score,monotone_constraints,column_sample_by_tree,column_sample_by_level,tree_method,subsample_ratio,max_count,l2_regularization,learn_rate,max_depth,min_child_weight,loss,maxCategories,train_result,test_result
2801,model_20210831-074232-a95b1af59f-3739f9e9bf,model_20210831-074232-a95b1af59f,0.5,(0),1.0,1.0,auto,1.0,316,1.0,0.0503494771103501,12,58,,,173.685791015625,193.0378570556641
2802,model_20210831-074232-a95b1af59f-02dfdd26ba,model_20210831-074232-a95b1af59f,0.5,(0),1.0,1.0,auto,1.0,399,1.0,0.05532731276283854,12,31,none,,171.03260803222656,192.52317810058597
2803,model_20210831-070324-c1169d672c-04b8584a6d,model_20210831-070324-c1169d672c,0.5,(0),1.0,1.0,auto,1.0,162,1.0,0.06783036946858916,12,60,,-2.0,174.72808837890625,166.1588897705078
2804,model_20210831-070324-c1169d672c-6fdbc38e70,model_20210831-070324-c1169d672c,0.5,(0),1.0,1.0,auto,1.0,354,1.0,0.06156097994916697,11,70,,,172.79571533203125,165.01380920410156
2805,model_20210831-070324-c1169d672c-5525e9820f,model_20210831-070324-c1169d672c,0.5,(0),1.0,1.0,auto,1.0,158,1.0,0.08379155838189602,10,51,,,180.66392517089844,168.26736450195312
2806,model_20210831-070324-c1169d672c-b3199a97bb,model_20210831-070324-c1169d672c,0.5,(0),1.0,1.0,auto,1.0,308,1.0,0.09585949836234745,11,44,,,169.70481872558594,164.11444091796875
2807,model_20210831-070324-c1169d672c-469567c0fd,model_20210831-070324-c1169d672c,0.5,(0),1.0,1.0,auto,1.0,238,1.0,0.05217476596605716,11,36,,,177.01113891601562,166.84390258789062
2808,model_20210831-070324-c1169d672c-9c93420098,model_20210831-070324-c1169d672c,0.5,(0),1.0,1.0,auto,1.0,388,1.0,0.05074298080619748,11,44,,,173.32814025878906,165.30270385742188
2809,model_20210831-070324-c1169d672c-f34fa3076e,model_20210831-070324-c1169d672c,0.5,(0),1.0,1.0,auto,1.0,307,1.0,0.09970030244299648,11,67,,,170.12144470214844,164.2638397216797
2810,model_20210831-070044-4366548518-6442781829,model_20210831-070044-4366548518,0.5,(0),1.0,1.0,auto,1.0,335,1.0,0.09783193545100739,12,50,,,155.74417114257812,183.4825897216797
2811,model_20210831-070044-4366548518-7bf909ce8a,model_20210831-070044-4366548518,0.5,(0),1.0,1.0,auto,1.0,222,1.0,0.06370092371310093,11,34,,,168.23097229003906,186.3924102783203
2812,model_20210831-070044-4366548518-b03abab371,model_20210831-070044-4366548518,0.5,(0),1.0,1.0,auto,1.0,373,1.0,0.05435491900580414,11,66,none,,165.7603302001953,184.9389190673828
2813,model_20210831-070044-4366548518-b8d024258b,model_20210831-070044-4366548518,0.5,(0),1.0,1.0,auto,1.0,214,1.0,0.08178133728054425,10,40,,,171.39540100097656,186.97862243652344
2814,model_20210831-070044-4366548518-bd03ad12f8,model_20210831-070044-4366548518,0.5,(0),1.0,1.0,auto,1.0,139,1.0,0.07185598218089743,10,60,,,176.54287719726562,189.3557891845703
2815,model_20210831-070044-4366548518-7fd2ef9234,model_20210831-070044-4366548518,0.5,(0),1.0,1.0,auto,1.0,361,1.0,0.06462367421364945,12,32,,,157.54237365722656,183.8765106201172
2816,model_20210831-070044-4366548518-17a0323357,model_20210831-070044-4366548518,0.5,(0),1.0,1.0,auto,1.0,331,1.0,0.09963004675695997,12,44,,,154.52894592285156,183.18002319335935
2817,model_20210831-061327-fd99807ed6-9ea4c63919,model_20210831-061327-fd99807ed6,0.5,(0),1.0,1.0,auto,1.0,270,1.0,0.06869078144302374,12,63,,,141.48892211914062,160.36813354492188
2818,model_20210831-061327-fd99807ed6-9b06fd55b4,model_20210831-061327-fd99807ed6,0.5,(0),1.0,1.0,auto,1.0,330,1.0,0.09933688746181098,10,55,,,145.2600860595703,160.35447692871094
2819,model_20210831-061327-fd99807ed6-77024a1ce1,model_20210831-061327-fd99807ed6,0.5,(0),1.0,1.0,auto,1.0,358,1.0,0.06583332159414905,11,39,,-2.0,142.9146728515625,160.25978088378906
2820,model_20210831-061327-fd99807ed6-9ccd7b1d16,model_20210831-061327-fd99807ed6,0.5,(0),1.0,1.0,auto,1.0,156,1.0,0.07826206692193274,11,33,,,148.30697631835938,161.7108154296875
2821,model_20210831-061327-fd99807ed6-50eb2d0f80,model_20210831-061327-fd99807ed6,0.5,(0),1.0,1.0,auto,1.0,198,1.0,0.0521631352647999,10,54,,,153.90147399902344,162.96360778808594
2822,model_20210831-061327-fd99807ed6-0c77964109,model_20210831-061327-fd99807ed6,0.5,(0),1.0,1.0,auto,1.0,305,1.0,0.09158642267947552,11,69,,,143.01092529296875,160.3183135986328
2823,model_20210831-061327-fd99807ed6-642991c383,model_20210831-061327-fd99807ed6,0.5,(0),1.0,1.0,auto,1.0,267,1.0,0.06304659758411603,12,42,,,141.3962860107422,160.46658325195312
2824,model_20210831-061327-fd99807ed6-af832999ab,model_20210831-061327-fd99807ed6,0.5,(0),1.0,1.0,auto,1.0,355,1.0,0.0866840662076025,12,69,,,139.1270751953125,159.9943084716797
2825,model_20210831-060120-6b4a901226-8ae68c082f,model_20210831-060120-6b4a901226,0.5,(0),1.0,1.0,auto,1.0,377,1.0,0.05396381406666664,10,53,,,178.5352783203125,196.9715576171875
2826,model_20210831-060120-6b4a901226-a892781a1d,model_20210831-060120-6b4a901226,0.5,(0),1.0,1.0,auto,1.0,164,1.0,0.060458555143087754,11,65,,,180.12423706054688,198.0984039306641
2827,model_20210831-060120-6b4a901226-78e38e100a,model_20210831-060120-6b4a901226,0.5,(0),1.0,1.0,auto,1.0,232,1.0,0.06999861252690265,12,37,,,172.02064514160156,196.2569122314453
2828,model_20210831-060120-6b4a901226-dedc256ee3,model_20210831-060120-6b4a901226,0.5,(0),1.0,1.0,auto,1.0,302,1.0,0.08795574227799709,12,60,,,170.83547973632812,195.72100830078125
2829,model_20210831-060120-6b4a901226-ee2ee23c74,model_20210831-060120-6b4a901226,0.5,(0),1.0,1.0,auto,1.0,108,1.0,0.08258963791198447,10,45,,,183.5321807861328,199.3391265869141
2830,model_20210831-060120-6b4a901226-bb82ec7cb8,model_20210831-060120-6b4a901226,0.5,(0),1.0,1.0,auto,1.0,317,1.0,0.05416978814074001,11,51,,,176.22695922851562,196.69683837890625
2831,model_20210831-060120-6b4a901226-cdf3496b7d,model_20210831-060120-6b4a901226,0.5,(0),1.0,1.0,auto,1.0,270,1.0,0.09420948378696904,12,67,,,169.93856811523438,195.4802398681641
2832,model_20210831-053244-91247caa0b-d9f2ecefb8,model_20210831-053244-91247caa0b,0.5,(0),1.0,1.0,auto,1.0,256,1.0,0.07358091268103244,12,70,,,172.20065307617188,192.6953582763672
2833,model_20210831-053244-91247caa0b-352198dacb,model_20210831-053244-91247caa0b,0.5,(0),1.0,1.0,auto,1.0,334,1.0,0.08855737816158311,11,42,,,171.8349151611328,192.2608642578125
2834,model_20210831-053244-91247caa0b-0ec6de44e0,model_20210831-053244-91247caa0b,0.5,(0),1.0,1.0,auto,1.0,180,1.0,0.07845298627948621,10,54,,,184.874267578125,196.01092529296875
2835,model_20210831-053244-91247caa0b-836e17e51e,model_20210831-053244-91247caa0b,0.5,(0),1.0,1.0,auto,1.0,124,1.0,0.06148902315609492,11,31,,,186.1288146972656,197.26165771484372
2836,model_20210831-053244-91247caa0b-306b51bd32,model_20210831-053244-91247caa0b,0.5,(0),1.0,1.0,auto,1.0,384,1.0,0.05647643277605074,11,62,,,175.40354919433594,193.1260986328125
2837,model_20210831-053244-91247caa0b-1e3e413e0e,model_20210831-053244-91247caa0b,0.5,(0),1.0,1.0,auto,1.0,336,1.0,0.07447179895647175,12,47,,,167.96961975097656,191.86143493652344
2838,model_20210831-053244-91247caa0b-792a974b8d,model_20210831-053244-91247caa0b,0.5,(0),1.0,1.0,auto,1.0,322,1.0,0.06612273581723312,10,32,,,180.3082427978516,194.35919189453125
2839,model_20210831-053244-91247caa0b-9d692d3e39,model_20210831-053244-91247caa0b,0.5,(0),1.0,1.0,auto,1.0,351,1.0,0.08348619725548809,12,39,none,,165.53228759765625,191.5111846923828
2840,model_20210831-051156-c4827a3719-010c9f329e,model_20210831-051156-c4827a3719,0.5,(0),1.0,1.0,auto,1.0,161,1.0,0.05607740524516126,11,33,,,151.03958129882812,162.5542449951172
2841,model_20210831-051156-c4827a3719-9f3037debc,model_20210831-051156-c4827a3719,0.5,(0),1.0,1.0,auto,1.0,118,1.0,0.09927773674161772,11,48,,,149.35118103027344,161.99839782714844
2842,model_20210831-051156-c4827a3719-2664b2f066,model_20210831-051156-c4827a3719,0.5,(0),1.0,1.0,auto,1.0,337,1.0,0.07732969918268395,11,44,none,,143.62481689453125,160.60055541992188
2843,model_20210831-051156-c4827a3719-d4a3bf9aa9,model_20210831-051156-c4827a3719,0.5,(0),1.0,1.0,auto,1.0,234,1.0,0.06793513563595958,12,64,,,142.98121643066406,160.67124938964844
2844,model_20210831-051156-c4827a3719-726042c8b4,model_20210831-051156-c4827a3719,0.5,(0),1.0,1.0,auto,1.0,359,1.0,0.05959622425018927,10,60,,,148.8565673828125,161.2124786376953
2845,model_20210831-051156-c4827a3719-a153015587,model_20210831-051156-c4827a3719,0.5,(0),1.0,1.0,auto,1.0,236,1.0,0.05904878389357556,12,64,,,144.04139709472656,160.7925262451172
2846,model_20210831-051156-c4827a3719-6dd50c7f11,model_20210831-051156-c4827a3719,0.5,(0),1.0,1.0,auto,1.0,382,1.0,0.06734212572808411,12,62,,,142.3231964111328,160.4721221923828
2847,model_20210831-034628-45c855e149-fb2076d3ab,model_20210831-034628-45c855e149,0.5,(0),1.0,1.0,auto,1.0,232,1.0,0.07097800498403423,10,36,,,136.14161682128906,143.78273010253906
2848,model_20210831-034628-45c855e149-63fad2b50f,model_20210831-034628-45c855e149,0.5,(0),1.0,1.0,auto,1.0,300,1.0,0.08891907089846086,12,41,,,124.67707824707033,141.22181701660156
2849,model_20210831-034628-45c855e149-f74dc7103d,model_20210831-034628-45c855e149,0.5,(0),1.0,1.0,auto,1.0,351,1.0,0.05598897375069343,11,54,,,131.66212463378906,142.34295654296875
2850,model_20210831-034628-45c855e149-ff05bc2389,model_20210831-034628-45c855e149,0.5,(0),1.0,1.0,auto,1.0,153,1.0,0.05748483199961846,11,46,,,137.48057556152344,144.60699462890625
2851,model_20210831-034628-45c855e149-d96df5c73f,model_20210831-034628-45c855e149,0.5,(0),1.0,1.0,auto,1.0,196,1.0,0.0803088580863626,11,66,,,133.79718017578125,143.11380004882812
2852,model_20210831-034628-45c855e149-a17ec6271d,model_20210831-034628-45c855e149,0.5,(0),1.0,1.0,auto,1.0,149,1.0,0.05637595046362647,12,42,,,134.0393524169922,143.64999389648438
2853,model_20210831-034628-45c855e149-f9ad026b3d,model_20210831-034628-45c855e149,0.5,(0),1.0,1.0,auto,1.0,261,1.0,0.08730593827654998,12,41,,,125.8934555053711,141.35458374023438
2854,model_20210831-034628-45c855e149-05d445cd2c,model_20210831-034628-45c855e149,0.5,(0),1.0,1.0,auto,1.0,370,1.0,0.08424661713007074,12,43,,,123.07530975341795,140.80650329589844
2855,model_20210831-034113-bd5270866b-2e85476a71,model_20210831-034113-bd5270866b,0.5,(0),1.0,1.0,auto,1.0,188,1.0,0.05095363479308454,11,42,,,156.9078826904297,190.34983825683597
2856,model_20210831-034113-bd5270866b-06702c8f17,model_20210831-034113-bd5270866b,0.5,(0),1.0,1.0,auto,1.0,250,1.0,0.07246545860270392,12,69,,,147.10037231445312,186.88755798339844
2857,model_20210831-034113-bd5270866b-8c3810fc55,model_20210831-034113-bd5270866b,0.5,(0),1.0,1.0,auto,1.0,308,1.0,0.08233191094344168,11,33,,,147.30850219726562,187.1267242431641
2858,model_20210831-034113-bd5270866b-5aff37fcca,model_20210831-034113-bd5270866b,0.5,(0),1.0,1.0,auto,1.0,138,1.0,0.09956841957656366,10,51,,,159.53228759765625,190.80825805664065
2859,model_20210831-034113-bd5270866b-170ade1e26,model_20210831-034113-bd5270866b,0.5,(0),1.0,1.0,auto,1.0,383,1.0,0.05829058236522407,11,54,,,149.1913604736328,187.3583068847656
2860,model_20210831-034113-bd5270866b-ca010d9e6f,model_20210831-034113-bd5270866b,0.5,(0),1.0,1.0,auto,1.0,232,1.0,0.06211592812802593,12,65,,,149.1260528564453,187.82623291015625
2861,model_20210831-034113-bd5270866b-883790d4e9,model_20210831-034113-bd5270866b,0.5,(0),1.0,1.0,auto,1.0,278,1.0,0.07309299236101774,12,42,,,144.07415771484375,186.8770751953125
2862,model_20210831-032712-4aa6c9ff8d-dca4c454dd,model_20210831-032712-4aa6c9ff8d,0.5,(0),1.0,1.0,auto,1.0,392,1.0,0.0831282927577508,12,56,,,226.08566284179688,227.3008575439453
2863,model_20210831-032712-4aa6c9ff8d-6c86f6e0d5,model_20210831-032712-4aa6c9ff8d,0.5,(0),1.0,1.0,auto,1.0,161,1.0,0.06207644422724366,10,39,,,249.4952392578125,232.17376708984372
2864,model_20210831-032712-4aa6c9ff8d-cf8a759e42,model_20210831-032712-4aa6c9ff8d,0.5,(0),1.0,1.0,auto,1.0,112,1.0,0.09515699925996093,12,36,,,237.04705810546875,229.92808532714844
2865,model_20210831-032712-4aa6c9ff8d-c2ea7d8adc,model_20210831-032712-4aa6c9ff8d,0.5,(0),1.0,1.0,auto,1.0,234,1.0,0.07539660470217631,10,64,,,243.97976684570312,230.1390380859375
2866,model_20210831-032712-4aa6c9ff8d-79cf06c55b,model_20210831-032712-4aa6c9ff8d,0.5,(0),1.0,1.0,auto,1.0,326,1.0,0.05237636486963305,11,53,,,239.03468322753903,229.4130706787109
2867,model_20210831-032712-4aa6c9ff8d-c662ad4394,model_20210831-032712-4aa6c9ff8d,0.5,(0),1.0,1.0,auto,1.0,398,1.0,0.07671977512916676,12,69,,,225.36297607421875,227.0186920166016
2868,model_20210831-032712-4aa6c9ff8d-37166f3bae,model_20210831-032712-4aa6c9ff8d,0.5,(0),1.0,1.0,auto,1.0,392,1.0,0.052883947272332456,12,69,,,231.95870971679688,228.1357879638672
2869,model_20210831-032712-4aa6c9ff8d-6ccfed0364,model_20210831-032712-4aa6c9ff8d,0.5,(0),1.0,1.0,auto,1.0,394,1.0,0.06857048771461852,12,68,,,228.86666870117188,227.73733520507807
2870,model_20210831-032712-4aa6c9ff8d-105ce706a8,model_20210831-032712-4aa6c9ff8d,0.5,(0),1.0,1.0,auto,1.0,287,1.0,0.07460824102580434,12,33,,,226.69960021972656,227.80596923828125
2871,model_20210831-031400-ce8fd4506f-97f058162f,model_20210831-031400-ce8fd4506f,0.5,(0),1.0,1.0,auto,1.0,227,1.0,0.05311105504437295,10,50,,,174.61363220214844,178.19837951660156
2872,model_20210831-031400-ce8fd4506f-1f80e5e20b,model_20210831-031400-ce8fd4506f,0.5,(0),1.0,1.0,auto,1.0,123,1.0,0.09383818120307227,11,40,,,171.0009307861328,177.09539794921875
2873,model_20210831-031400-ce8fd4506f-dbad8da486,model_20210831-031400-ce8fd4506f,0.5,(0),1.0,1.0,auto,1.0,182,1.0,0.06460707424007035,12,60,,,166.65406799316406,175.69830322265625
2874,model_20210831-031400-ce8fd4506f-d6d6913ac6,model_20210831-031400-ce8fd4506f,0.5,(0),1.0,1.0,auto,1.0,398,1.0,0.0859805590270633,11,69,,,161.17454528808594,173.54847717285156
2875,model_20210831-031400-ce8fd4506f-2b3178160e,model_20210831-031400-ce8fd4506f,0.5,(0),1.0,1.0,auto,1.0,334,1.0,0.07219393787928256,11,37,,,163.30357360839844,174.28370666503906
2876,model_20210831-031400-ce8fd4506f-5ad305d95d,model_20210831-031400-ce8fd4506f,0.5,(0),1.0,1.0,auto,1.0,389,1.0,0.09444774201587566,11,70,none,,161.15249633789062,173.64431762695312
2877,model_20210831-031400-ce8fd4506f-ff59e8893e,model_20210831-031400-ce8fd4506f,0.5,(0),1.0,1.0,auto,1.0,308,1.0,0.08652759103972943,11,64,,,163.4484405517578,174.10813903808594
2878,model_20210831-024450-3574f42c3a-8921865868,model_20210831-024450-3574f42c3a,0.5,(0),1.0,1.0,auto,1.0,223,1.0,0.059896124656368545,10,61,,,168.6327362060547,170.5689239501953
2879,model_20210831-024450-3574f42c3a-a386ed0906,model_20210831-024450-3574f42c3a,0.5,(0),1.0,1.0,auto,1.0,304,1.0,0.0699406977232902,12,69,none,,153.3831787109375,168.97406005859375
2880,model_20210831-024450-3574f42c3a-2568630c91,model_20210831-024450-3574f42c3a,0.5,(0),1.0,1.0,auto,1.0,125,1.0,0.08626951396538729,11,48,,,164.93177795410156,170.46969604492188
2881,model_20210831-024450-3574f42c3a-83147c863f,model_20210831-024450-3574f42c3a,0.5,(0),1.0,1.0,auto,1.0,200,1.0,0.05399436070832791,12,31,,,156.47671508789062,169.6916046142578
2882,model_20210831-024450-3574f42c3a-7c925a94a0,model_20210831-024450-3574f42c3a,0.5,(0),1.0,1.0,auto,1.0,391,1.0,0.09513116115696486,11,44,none,,156.49549865722656,169.3997344970703
2883,model_20210831-024450-3574f42c3a-33bb3f2f59,model_20210831-024450-3574f42c3a,0.5,(0),1.0,1.0,auto,1.0,393,1.0,0.08696213264851362,12,69,,,152.76365661621094,169.0915069580078
2884,model_20210831-024450-3574f42c3a-c5d8c3636b,model_20210831-024450-3574f42c3a,0.5,(0),1.0,1.0,auto,1.0,113,1.0,0.07236785327068224,12,64,,,162.91650390625,170.5060272216797
2885,model_20210831-022549-7b24e5e8ce-d6fae4ea8e,model_20210831-022549-7b24e5e8ce,0.5,(0),1.0,1.0,auto,1.0,218,1.0,0.07811116508554487,10,64,none,,291.7350158691406,382.9517211914063
2886,model_20210831-022549-7b24e5e8ce-aac7f79b84,model_20210831-022549-7b24e5e8ce,0.5,(0),1.0,1.0,auto,1.0,249,1.0,0.05935347528943452,12,56,,,278.11138916015625,381.0564270019531
2887,model_20210831-022549-7b24e5e8ce-6c003b5b5f,model_20210831-022549-7b24e5e8ce,0.5,(0),1.0,1.0,auto,1.0,132,1.0,0.06655232555194819,11,31,,,293.5858154296875,384.32269287109375
2888,model_20210831-022549-7b24e5e8ce-1e519c090e,model_20210831-022549-7b24e5e8ce,0.5,(0),1.0,1.0,auto,1.0,379,1.0,0.08969188496852404,11,39,,,280.05731201171875,381.563232421875
2889,model_20210831-022549-7b24e5e8ce-14d61399c1,model_20210831-022549-7b24e5e8ce,0.5,(0),1.0,1.0,auto,1.0,317,1.0,0.05361080725281823,10,49,,,291.38201904296875,382.69134521484375
2890,model_20210831-022549-7b24e5e8ce-beec15bf1b,model_20210831-022549-7b24e5e8ce,0.5,(0),1.0,1.0,auto,1.0,254,1.0,0.09819710744472884,11,69,,,280.4447021484375,381.1026306152344
2891,model_20210831-022549-7b24e5e8ce-2f0e64a2b5,model_20210831-022549-7b24e5e8ce,0.5,(0),1.0,1.0,auto,1.0,251,1.0,0.09695966678938743,11,31,,,278.9528503417969,381.019775390625
2892,model_20210831-022422-c3fdb69ccf-2091d51646,model_20210831-022422-c3fdb69ccf,0.5,(0),1.0,1.0,auto,1.0,317,1.0,0.052734912211089564,11,60,,,147.15858459472656,154.64430236816406
2893,model_20210831-022422-c3fdb69ccf-01ae4041bb,model_20210831-022422-c3fdb69ccf,0.5,(0),1.0,1.0,auto,1.0,248,1.0,0.09617665016980573,10,67,,-2.0,148.31321716308594,154.9116973876953
2894,model_20210831-022422-c3fdb69ccf-9bf86ec0d7,model_20210831-022422-c3fdb69ccf,0.5,(0),1.0,1.0,auto,1.0,360,1.0,0.07380702255822567,12,50,,,142.2803192138672,153.64353942871094
2895,model_20210831-022422-c3fdb69ccf-af25f2e0e4,model_20210831-022422-c3fdb69ccf,0.5,(0),1.0,1.0,auto,1.0,208,1.0,0.08056834017424633,11,36,,,146.9228057861328,154.71682739257812
2896,model_20210831-022422-c3fdb69ccf-68a8b99deb,model_20210831-022422-c3fdb69ccf,0.5,(0),1.0,1.0,auto,1.0,104,1.0,0.06011361879440934,11,45,,,152.59835815429688,157.28526306152344
2897,model_20210831-022422-c3fdb69ccf-f81548f087,model_20210831-022422-c3fdb69ccf,0.5,(0),1.0,1.0,auto,1.0,200,1.0,0.053572320214833984,12,50,none,,146.41012573242188,154.85098266601562
2898,model_20210831-022422-c3fdb69ccf-85463aff7d,model_20210831-022422-c3fdb69ccf,0.5,(0),1.0,1.0,auto,1.0,327,1.0,0.056613877574221955,12,30,,,143.10353088378906,153.8903350830078
2899,model_20210831-015547-8e692d6aa8-4593d9218e,model_20210831-015547-8e692d6aa8,0.5,(0),1.0,1.0,auto,1.0,109,1.0,0.06237102576343357,11,40,,,192.1708526611328,194.6732635498047
2900,model_20210831-015547-8e692d6aa8-e6e9894453,model_20210831-015547-8e692d6aa8,0.5,(0),1.0,1.0,auto,1.0,368,1.0,0.05215970519785125,11,51,none,,185.68995666503903,192.0370330810547
2901,model_20210831-015547-8e692d6aa8-7646bad46c,model_20210831-015547-8e692d6aa8,0.5,(0),1.0,1.0,auto,1.0,160,1.0,0.07194877239462928,10,56,,,191.84207153320312,194.14010620117188
2902,model_20210831-015547-8e692d6aa8-0f3f38613f,model_20210831-015547-8e692d6aa8,0.5,(0),1.0,1.0,auto,1.0,233,1.0,0.09970981389442705,12,63,,-2.0,181.3630523681641,191.3440093994141
2903,model_20210831-015547-8e692d6aa8-7f53d9c378,model_20210831-015547-8e692d6aa8,0.5,(0),1.0,1.0,auto,1.0,300,1.0,0.0779909666156992,11,32,,,183.7967834472656,191.6121826171875
2904,model_20210831-015547-8e692d6aa8-65be3ee81d,model_20210831-015547-8e692d6aa8,0.5,(0),1.0,1.0,auto,1.0,143,1.0,0.09999474129241093,12,67,,,184.6731414794922,192.15353393554688
2905,model_20210831-015547-8e692d6aa8-f20e6bd217,model_20210831-015547-8e692d6aa8,0.5,(0),1.0,1.0,auto,1.0,183,1.0,0.09986351703734286,12,34,,,182.3745574951172,191.66964721679688
2906,model_20210831-010104-768ed0f513-aaaabc7110,model_20210831-010104-768ed0f513,0.5,(0),1.0,1.0,auto,1.0,187,1.0,0.07813956839264218,12,64,,,167.27761840820312,178.80345153808594
2907,model_20210831-010104-768ed0f513-c45ea5071f,model_20210831-010104-768ed0f513,0.5,(0),1.0,1.0,auto,1.0,103,1.0,0.07461675064014266,11,43,,,173.78482055664062,180.9050750732422
2908,model_20210831-010104-768ed0f513-bb2326939d,model_20210831-010104-768ed0f513,0.5,(0),1.0,1.0,auto,1.0,367,1.0,0.058068984626675355,10,58,,,171.70745849609375,179.4230499267578
2909,model_20210831-010104-768ed0f513-d55ac6c702,model_20210831-010104-768ed0f513,0.5,(0),1.0,1.0,auto,1.0,311,1.0,0.09674564224488562,10,50,,,169.82188415527344,178.90150451660156
2910,model_20210831-010104-768ed0f513-abfd4de7d3,model_20210831-010104-768ed0f513,0.5,(0),1.0,1.0,auto,1.0,264,1.0,0.050348517813111573,11,35,,,170.3387908935547,179.4626922607422
2911,model_20210831-010104-768ed0f513-e5fdd80c57,model_20210831-010104-768ed0f513,0.5,(0),1.0,1.0,auto,1.0,229,1.0,0.06118630674848522,12,64,none,,167.7669219970703,178.94566345214844
2912,model_20210831-010104-768ed0f513-59e9289aa1,model_20210831-010104-768ed0f513,0.5,(0),1.0,1.0,auto,1.0,305,1.0,0.05144870750602169,12,65,,,166.95318603515625,178.72586059570312
2913,model_20210831-005315-06a7b5836f-9bdd9262bb,model_20210831-005315-06a7b5836f,0.5,(0),1.0,1.0,auto,1.0,202,1.0,0.09223447017167517,12,37,,,143.0789031982422,150.65635681152344
2914,model_20210831-005315-06a7b5836f-b7982644de,model_20210831-005315-06a7b5836f,0.5,(0),1.0,1.0,auto,1.0,371,1.0,0.08010175896246384,11,56,,,143.82427978515625,150.5253143310547
2915,model_20210831-005315-06a7b5836f-3b808058b4,model_20210831-005315-06a7b5836f,0.5,(0),1.0,1.0,auto,1.0,221,1.0,0.07427860454638596,10,41,,,148.54873657226562,151.91168212890625
2916,model_20210831-005315-06a7b5836f-dce20b1d32,model_20210831-005315-06a7b5836f,0.5,(0),1.0,1.0,auto,1.0,319,1.0,0.05504333065835735,11,47,none,,145.9664764404297,151.15499877929688
2917,model_20210831-005315-06a7b5836f-df1eab2f22,model_20210831-005315-06a7b5836f,0.5,(0),1.0,1.0,auto,1.0,127,1.0,0.05955105735282102,11,70,,-2.0,150.05105590820312,152.77732849121094
2918,model_20210831-005315-06a7b5836f-7ca847d726,model_20210831-005315-06a7b5836f,0.5,(0),1.0,1.0,auto,1.0,389,1.0,0.05741439195507628,11,65,,,145.40756225585938,150.90414428710938
2919,model_20210831-005315-06a7b5836f-e6c0088148,model_20210831-005315-06a7b5836f,0.5,(0),1.0,1.0,auto,1.0,105,1.0,0.08027279237078895,11,60,,,149.48342895507812,152.47811889648438
2920,model_20210831-005315-06a7b5836f-5053252556,model_20210831-005315-06a7b5836f,0.5,(0),1.0,1.0,auto,1.0,391,1.0,0.09548948173336677,11,37,,,143.3347625732422,150.54965209960938
2921,model_20210831-005315-06a7b5836f-3457e313aa,model_20210831-005315-06a7b5836f,0.5,(0),1.0,1.0,auto,1.0,346,1.0,0.07023193632193704,11,50,,,144.57777404785156,150.7040557861328
2922,model_20210831-001023-e23de6f345-c30d790a2d,model_20210831-001023-e23de6f345,0.5,(0),1.0,1.0,auto,1.0,280,1.0,0.07375492489332616,12,43,,,143.5058135986328,177.40293884277344
2923,model_20210831-001023-e23de6f345-2cb89ed213,model_20210831-001023-e23de6f345,0.5,(0),1.0,1.0,auto,1.0,138,1.0,0.05647103647637149,11,56,,,155.9866943359375,179.91470336914062
2924,model_20210831-001023-e23de6f345-f7f2686730,model_20210831-001023-e23de6f345,0.5,(0),1.0,1.0,auto,1.0,341,1.0,0.08541098660419762,11,70,,,148.93753051757812,177.81729125976562
2925,model_20210831-001023-e23de6f345-290a249956,model_20210831-001023-e23de6f345,0.5,(0),1.0,1.0,auto,1.0,160,1.0,0.09651401530748621,10,37,,,154.53289794921875,179.0959930419922
2926,model_20210831-001023-e23de6f345-0d7d03eeb9,model_20210831-001023-e23de6f345,0.5,(0),1.0,1.0,auto,1.0,317,1.0,0.06197509414468204,10,51,,,152.8650360107422,178.48812866210938
2927,model_20210831-001023-e23de6f345-33c3164d80,model_20210831-001023-e23de6f345,0.5,(0),1.0,1.0,auto,1.0,304,1.0,0.05196150260074837,12,32,,,145.3070831298828,177.83914184570312
2928,model_20210831-001023-e23de6f345-f15966f74f,model_20210831-001023-e23de6f345,0.5,(0),1.0,1.0,auto,1.0,279,1.0,0.07497193556903292,12,44,,,145.1780548095703,177.68844604492188
2929,model_20210831-001023-e23de6f345-76bf509166,model_20210831-001023-e23de6f345,0.5,(0),1.0,1.0,auto,1.0,283,1.0,0.09965133167345999,12,43,,,140.78939819335938,177.0439910888672
2930,model_20210830-235540-afc252506d-233a6c8dd9,model_20210830-235540-afc252506d,0.5,(0),1.0,1.0,auto,1.0,317,1.0,0.09147309735930667,12,47,,,156.7930450439453,172.76846313476562
2931,model_20210830-235540-afc252506d-0a1174f10e,model_20210830-235540-afc252506d,0.5,(0),1.0,1.0,auto,1.0,266,1.0,0.08333402183400804,10,42,none,,168.96920776367188,174.95468139648438
2932,model_20210830-235540-afc252506d-e94c1d1119,model_20210830-235540-afc252506d,0.5,(0),1.0,1.0,auto,1.0,120,1.0,0.0665131273304622,11,57,,,174.3524932861328,177.88168334960938
2933,model_20210830-235540-afc252506d-6ebdc59824,model_20210830-235540-afc252506d,0.5,(0),1.0,1.0,auto,1.0,344,1.0,0.060825315709633516,11,66,,,165.48663330078125,173.9585418701172
2934,model_20210830-235540-afc252506d-f3f9887555,model_20210830-235540-afc252506d,0.5,(0),1.0,1.0,auto,1.0,216,1.0,0.05203350964256378,11,36,,,170.5475616455078,176.10220336914062
